40.015949,-75.031921:40.015671,-75.032433:1.0
40.015949,-75.031517:40.01609,-75.030998:1.0
40.015949,-75.033218:40.01585,-75.033546:1.0
40.015949,-75.021606:40.015911,-75.021637:1.0
40.016361,-75.023087:40.016369,-75.023064:0.142857142857
40.016361,-75.023087:40.016369,-75.023087:0.142857142857
40.016361,-75.023087:40.01638,-75.023087:0.142857142857
40.016361,-75.023087:40.016361,-75.023087:0.428571428571
40.016361,-75.023087:40.01635,-75.023087:0.142857142857
40.016361,-75.021408:40.016338,-75.021408:1.0
40.016361,-75.021378:40.016369,-75.021378:1.0
40.016361,-75.021393:40.016399,-75.021393:0.5
40.016361,-75.021393:40.016319,-75.021393:0.5
40.016361,-75.023102:40.016399,-75.023087:0.0833333333333
40.016361,-75.023102:40.016369,-75.023087:0.0833333333333
40.016361,-75.023102:40.016369,-75.023102:0.0833333333333
40.016361,-75.023102:40.016331,-75.02317:0.0833333333333
40.016361,-75.023102:40.016361,-75.023087:0.0833333333333
40.016361,-75.023102:40.016361,-75.023102:0.333333333333
40.016361,-75.023102:40.01635,-75.023109:0.0833333333333
40.016361,-75.023102:40.01635,-75.023102:0.166666666667
40.016361,-75.0214:40.016331,-75.021332:1.0
40.016361,-75.023117:40.016369,-75.023117:0.125
40.016361,-75.023117:40.016361,-75.023117:0.375
40.016361,-75.023117:40.016411,-75.023102:0.125
40.016361,-75.023117:40.01635,-75.023117:0.375
40.016361,-75.023071:40.016331,-75.023003:0.5
40.016361,-75.023071:40.01635,-75.023071:0.5
40.016361,-75.02137:40.016331,-75.021332:0.5
40.016361,-75.02137:40.016361,-75.02137:0.5
40.016361,-75.031464:40.01651,-75.030853:1.0
40.016361,-75.023018:40.016331,-75.02301:1.0
40.016361,-75.023109:40.016361,-75.023109:0.2
40.016361,-75.023109:40.016361,-75.023102:0.1
40.016361,-75.023109:40.016331,-75.02317:0.1
40.016361,-75.023109:40.016369,-75.023109:0.2
40.016361,-75.023109:40.016369,-75.023102:0.1
40.016361,-75.023109:40.01635,-75.023109:0.2
40.016361,-75.023109:40.01635,-75.023102:0.1
40.015942,-75.032707:40.015781,-75.033096:1.0
40.016369,-75.023048:40.01638,-75.023079:1.0
40.016369,-75.03019:40.016529,-75.029587:1.0
40.016369,-75.023087:40.016399,-75.023087:0.111111111111
40.016369,-75.023087:40.016338,-75.023087:0.111111111111
40.016369,-75.023087:40.016331,-75.02317:0.111111111111
40.016369,-75.023087:40.016369,-75.023087:0.222222222222
40.016369,-75.023087:40.016369,-75.023102:0.111111111111
40.016369,-75.023087:40.01638,-75.023087:0.333333333333
40.016369,-75.021408:40.01635,-75.021423:0.333333333333
40.016369,-75.021408:40.01635,-75.021408:0.666666666667
40.016369,-75.021431:40.016312,-75.021439:0.333333333333
40.016369,-75.021431:40.01635,-75.021431:0.666666666667
40.016369,-75.021378:40.016392,-75.021378:0.5
40.016369,-75.021378:40.016331,-75.021332:0.5
40.016369,-75.021393:40.016399,-75.021378:0.166666666667
40.016369,-75.021393:40.016399,-75.021393:0.166666666667
40.016369,-75.021393:40.016392,-75.021393:0.5
40.016369,-75.021393:40.016331,-75.021332:0.166666666667
40.016369,-75.023132:40.016331,-75.02317:0.5
40.016369,-75.023132:40.016369,-75.023117:0.5
40.016369,-75.031189:40.016201,-75.031731:1.0
40.016369,-75.0214:40.016399,-75.0214:0.333333333333
40.016369,-75.0214:40.016392,-75.021408:0.333333333333
40.016369,-75.0214:40.01635,-75.0214:0.333333333333
40.016369,-75.030243:40.01619,-75.030869:1.0
40.016369,-75.031754:40.016171,-75.032242:1.0
40.016369,-75.023117:40.016361,-75.023117:0.2
40.016369,-75.023117:40.016392,-75.023117:0.1
40.016369,-75.023117:40.016392,-75.023102:0.1
40.016369,-75.023117:40.016331,-75.02317:0.2
40.016369,-75.023117:40.016369,-75.023117:0.3
40.016369,-75.023117:40.016369,-75.023132:0.1
40.016369,-75.023064:40.016369,-75.023048:0.333333333333
40.016369,-75.023064:40.016369,-75.023064:0.666666666667
40.016369,-75.023102:40.01638,-75.023087:0.0833333333333
40.016369,-75.023102:40.01638,-75.023102:0.0416666666667
40.016369,-75.023102:40.016338,-75.023102:0.0416666666667
40.016369,-75.023102:40.016361,-75.023109:0.0416666666667
40.016369,-75.023102:40.016392,-75.023102:0.0416666666667
40.016369,-75.023102:40.016331,-75.02317:0.125
40.016369,-75.023102:40.016369,-75.023087:0.0416666666667
40.016369,-75.023102:40.016369,-75.023109:0.0416666666667
40.016369,-75.023102:40.016369,-75.023102:0.541666666667
40.016369,-75.023109:40.016361,-75.023109:0.153846153846
40.016369,-75.023109:40.016361,-75.023102:0.0769230769231
40.016369,-75.023109:40.016369,-75.023117:0.0769230769231
40.016369,-75.023109:40.016369,-75.023109:0.384615384615
40.016369,-75.023109:40.016369,-75.023102:0.153846153846
40.016369,-75.023109:40.01635,-75.023117:0.153846153846
40.007339,-75.052094:40.007599,-75.051643:1.0
40.007339,-75.051781:40.007759,-75.051224:1.0
40.007339,-75.051697:40.00761,-75.051331:1.0
40.007332,-75.051331:40.007,-75.051826:1.0
40.024158,-75.007172:40.02446,-75.006592:1.0
40.024158,-75.006943:40.023849,-75.007347:1.0
40.024158,-75.007584:40.024609,-75.007011:1.0
40.048241,-74.974709:40.047989,-74.975113:1.0
40.048241,-74.974937:40.04792,-74.975456:1.0
40.048241,-74.974586:40.048969,-74.973373:1.0
40.038368,-74.990784:40.038021,-74.991257:1.0
40.056862,-74.960373:40.056622,-74.960823:1.0
40.040031,-74.987648:40.040668,-74.986603:1.0
40.069382,-74.930557:40.070141,-74.928589:1.0
40.044628,-74.980438:40.04488,-74.980003:1.0
40.044628,-74.981194:40.044338,-74.981689:1.0
40.044621,-74.9804:40.044849,-74.980026:1.0
40.044621,-74.981102:40.044899,-74.980682:1.0
40.044621,-74.981148:40.04443,-74.9814:1.0
40.003052,-75.056503:40.003551,-75.056107:1.0
40.003052,-75.056686:40.002899,-75.056763:1.0
40.003052,-75.056122:40.002571,-75.056488:1.0
40.01265,-75.040024:40.012581,-75.040199:1.0
40.01265,-75.042374:40.012821,-75.041817:1.0
40.01265,-75.040543:40.012421,-75.041077:1.0
40.01265,-75.040283:40.012859,-75.039833:1.0
40.01265,-75.040237:40.01247,-75.040688:1.0
40.01263,-75.043457:40.01247,-75.043869:1.0
40.01263,-75.039948:40.012329,-75.040916:1.0
40.01263,-75.042976:40.0126,-75.043114:1.0
40.01263,-75.040756:40.012421,-75.041222:1.0
40.01263,-75.040642:40.012791,-75.04026:1.0
40.023319,-75.009102:40.023079,-75.009453:1.0
40.023312,-75.007973:40.023659,-75.007668:1.0
40.023312,-75.008202:40.023029,-75.008667:1.0
40.023312,-75.00843:40.023048,-75.008812:1.0
40.039101,-74.989357:40.038631,-74.989883:1.0
40.039101,-74.989647:40.03783,-74.99118:1.0
40.039101,-74.989304:40.03751,-74.99115:1.0
40.065929,-74.938004:40.06551,-74.938988:1.0
40.065929,-74.939583:40.06575,-74.939934:1.0
40.042301,-74.984818:40.041981,-74.985336:1.0
40.053501,-74.965157:40.053169,-74.965668:1.0
40.013451,-75.038719:40.013248,-75.039131:1.0
40.013451,-75.038803:40.013279,-75.03923:1.0
40.013451,-75.038963:40.01326,-75.039391:1.0
40.013458,-75.038521:40.013699,-75.037987:1.0
40.048069,-74.974518:40.048328,-74.974113:1.0
40.015121,-75.033928:40.014938,-75.034378:1.0
40.015121,-75.034439:40.014919,-75.034927:1.0
40.004051,-75.054718:40.003769,-75.054993:1.0
40.030418,-74.999718:40.030041,-75.000168:1.0
40.030418,-74.999947:40.030182,-75.000282:1.0
40.063519,-74.944611:40.063271,-74.945152:1.0
40.063519,-74.944901:40.063049,-74.945869:1.0
40.054379,-74.963654:40.054619,-74.963249:1.0
40.110229,-74.831932:40.110249,-74.831932:1.0
40.010448,-75.046417:40.010181,-75.04673:1.0
40.051819,-74.969238:40.052189,-74.968552:1.0
40.051819,-74.968826:40.051559,-74.969254:1.0
40.061821,-74.948517:40.061642,-74.948952:1.0
40.02953,-75.000816:40.029129,-75.001289:1.0
40.02953,-75.000923:40.029091,-75.001411:1.0
40.02951,-75.000809:40.029861,-75.000366:1.0
40.034889,-74.994698:40.03516,-74.994339:1.0
40.034889,-74.994476:40.03363,-74.995949:1.0
40.034882,-74.994324:40.034618,-74.994614:1.0
40.034882,-74.994148:40.035271,-74.993683:1.0
40.06255,-74.94577:40.062729,-74.945351:1.0
40.06255,-74.946068:40.063389,-74.944237:1.0
40.065781,-74.939697:40.065578,-74.940147:1.0
40.065781,-74.940361:40.065269,-74.941513:1.0
40.065781,-74.938103:40.06617,-74.937233:1.0
40.065781,-74.938454:40.066429,-74.936943:1.0
40.071251,-74.910843:40.070759,-74.912842:1.0
40.071251,-74.911186:40.071339,-74.910851:1.0
40.071251,-74.910622:40.071381,-74.910156:1.0
40.071251,-74.910278:40.071152,-74.910873:1.0
40.069618,-74.930946:40.06921,-74.932083:1.0
40.05637,-74.960892:40.056339,-74.960938:1.0
40.05637,-74.960251:40.056019,-74.960983:1.0
40.05637,-74.961037:40.056728,-74.960251:1.0
40.05632,-74.961151:40.055988,-74.961739:1.0
40.05632,-74.960701:40.056122,-74.961052:1.0
40.01709,-75.022209:40.017071,-75.02224:1.0
40.01709,-75.022491:40.017078,-75.022522:1.0
40.01709,-75.02774:40.017262,-75.027107:1.0
40.01709,-75.028442:40.01722,-75.027962:1.0
40.01709,-75.022423:40.01717,-75.022499:1.0
40.01709,-75.022377:40.01717,-75.022331:1.0
40.01709,-75.027657:40.017231,-75.027184:1.0
40.01709,-75.022476:40.017078,-75.022507:0.333333333333
40.01709,-75.022476:40.01717,-75.022499:0.333333333333
40.01709,-75.022476:40.01709,-75.022476:0.333333333333
40.01709,-75.022346:40.01717,-75.022331:1.0
40.01709,-75.022438:40.017071,-75.022499:1.0
40.01709,-75.022453:40.01717,-75.022499:1.0
40.01709,-75.022293:40.01709,-75.022324:1.0
40.01709,-75.022163:40.01709,-75.022179:1.0
40.01709,-75.029579:40.015919,-75.032913:1.0
40.01709,-75.029007:40.016941,-75.029503:1.0
40.01709,-75.022079:40.01717,-75.022163:1.0
40.01709,-75.022324:40.01709,-75.022377:1.0
40.01709,-75.02224:40.01709,-75.022293:1.0
40.01709,-75.022179:40.01717,-75.022163:1.0
40.01709,-75.02227:40.017078,-75.022186:1.0
40.01704,-75.022598:40.01704,-75.022614:0.5
40.01704,-75.022598:40.01704,-75.022583:0.5
40.01704,-75.022636:40.017029,-75.022659:0.333333333333
40.01704,-75.022636:40.017029,-75.022621:0.333333333333
40.01704,-75.022636:40.017021,-75.022682:0.333333333333
40.01704,-75.028473:40.017231,-75.027809:1.0
40.01704,-75.02668:40.017208,-75.026031:1.0
40.01704,-75.022614:40.01704,-75.022614:0.2
40.01704,-75.022614:40.01704,-75.022629:0.2
40.01704,-75.022614:40.017029,-75.022614:0.4
40.01704,-75.022614:40.016998,-75.022667:0.2
40.01704,-75.022591:40.01704,-75.022614:0.333333333333
40.01704,-75.022591:40.01704,-75.022583:0.333333333333
40.01704,-75.022591:40.01704,-75.022598:0.333333333333
40.01704,-75.022293:40.017052,-75.022331:0.5
40.01704,-75.022293:40.017052,-75.022186:0.5
40.01704,-75.022537:40.01704,-75.022537:0.4
40.01704,-75.022537:40.01704,-75.02256:0.2
40.01704,-75.022537:40.01704,-75.02253:0.2
40.01704,-75.022537:40.016998,-75.022499:0.2
40.01704,-75.027382:40.017159,-75.027046:1.0
40.01704,-75.022552:40.017059,-75.022507:0.25
40.01704,-75.022552:40.01704,-75.022537:0.25
40.01704,-75.022552:40.016998,-75.022499:0.5
40.01704,-75.022438:40.01704,-75.022392:1.0
40.01704,-75.02198:40.016998,-75.022003:1.0
40.01704,-75.022621:40.017052,-75.022583:0.333333333333
40.01704,-75.022621:40.017021,-75.022659:0.333333333333
40.01704,-75.022621:40.017021,-75.022667:0.333333333333
40.01704,-75.022583:40.01704,-75.02256:0.125
40.01704,-75.022583:40.01704,-75.022583:0.125
40.01704,-75.022583:40.017029,-75.022583:0.125
40.01704,-75.022583:40.017052,-75.022552:0.125
40.01704,-75.022583:40.016998,-75.022499:0.5
40.01704,-75.022629:40.01704,-75.022636:0.5
40.01704,-75.022629:40.016998,-75.022667:0.5
40.01704,-75.028587:40.01722,-75.027946:1.0
40.01704,-75.022469:40.017029,-75.022507:1.0
40.01704,-75.022507:40.01704,-75.022507:0.8
40.01704,-75.022507:40.017052,-75.022522:0.2
40.01704,-75.021988:40.017059,-75.022011:1.0
40.01704,-75.022392:40.017059,-75.022301:1.0
40.01704,-75.028793:40.016899,-75.029282:1.0
40.01704,-75.02256:40.01704,-75.022552:0.5
40.01704,-75.02256:40.017052,-75.022583:0.5
